state,district,pincode,year,age_0_5,age_5_17,age_18_greater,total_enrollment,demo_age_5_17,demo_age_17_plus,total_demo_updates,bio_age_5_17,bio_age_17_plus,total_bio_updates,update_ratio,total_activities
Chhattisgarh,Raigarh,496116,2025.0,522.0,120.0,10.0,652.0,345.0,4388.0,4733.0,3030.0,9916.0,12946.0,19.855828220858896,18331.0
Chhattisgarh,Raigarh,496118,2025.0,41.0,18.0,0.0,59.0,188.0,2675.0,2863.0,1298.0,2992.0,4290.0,72.71186440677967,7212.0
Chhattisgarh,Raigarh,496197,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
Chhattisgarh,Raigarh,496220,2025.0,2.0,0.0,0.0,2.0,11.0,207.0,218.0,151.0,241.0,392.0,196.0,612.0
Chhattisgarh,Raigarh,496440,2025.0,53.0,5.0,0.0,58.0,149.0,1994.0,2143.0,814.0,4550.0,5364.0,92.48275862068965,7565.0
Chhattisgarh,Raigarh,496445,2025.0,58.0,5.0,0.0,63.0,218.0,4864.0,5082.0,2151.0,6549.0,8700.0,138.0952380952381,13845.0
Chhattisgarh,Raigarh,496450,2025.0,48.0,4.0,0.0,52.0,203.0,3942.0,4145.0,2115.0,6337.0,8452.0,162.53846153846155,12649.0
Chhattisgarh,Raigarh,496551,2025.0,16.0,0.0,0.0,16.0,90.0,3995.0,4085.0,1490.0,6439.0,7929.0,495.5625,12030.0
Chhattisgarh,Raigarh,496554,2025.0,10.0,1.0,0.0,11.0,67.0,2254.0,2321.0,897.0,4551.0,5448.0,495.27272727272725,7780.0
Chhattisgarh,Raigarh,496661,2025.0,126.0,6.0,0.0,132.0,683.0,6815.0,7498.0,2390.0,10396.0,12786.0,96.86363636363636,20416.0
Chhattisgarh,Raigarh,496665,2025.0,74.0,9.0,0.0,83.0,134.0,1164.0,1298.0,1280.0,6163.0,7443.0,89.67469879518072,8824.0
Chhattisgarh,Raipur,492001,2025.0,306.0,73.0,1.0,380.0,1962.0,17223.0,19185.0,6677.0,16611.0,23288.0,61.28421052631579,42853.0
Chhattisgarh,Raipur,492002,2025.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,2.0,6.0,6.0,16.0
Chhattisgarh,Raipur,492003,2025.0,12.0,7.0,0.0,19.0,19.0,130.0,149.0,278.0,578.0,856.0,45.05263157894737,1024.0
Chhattisgarh,Raipur,492004,2025.0,33.0,4.0,0.0,37.0,92.0,560.0,652.0,547.0,1222.0,1769.0,47.810810810810814,2458.0
Chhattisgarh,Raipur,492005,2025.0,2.0,0.0,0.0,2.0,8.0,11.0,19.0,3.0,5.0,8.0,4.0,29.0
Chhattisgarh,Raipur,492006,2025.0,36.0,11.0,0.0,47.0,41.0,378.0,419.0,851.0,2456.0,3307.0,70.36170212765957,3773.0
Chhattisgarh,Raipur,492007,2025.0,25.0,9.0,0.0,34.0,62.0,562.0,624.0,691.0,1747.0,2438.0,71.70588235294117,3096.0
Chhattisgarh,Raipur,492008,2025.0,26.0,4.0,0.0,30.0,99.0,638.0,737.0,730.0,1534.0,2264.0,75.46666666666667,3031.0
Chhattisgarh,Raipur,492009,2025.0,55.0,10.0,0.0,65.0,358.0,2929.0,3287.0,1669.0,3583.0,5252.0,80.8,8604.0
Chhattisgarh,Raipur,492010,2025.0,36.0,3.0,0.0,39.0,46.0,418.0,464.0,657.0,1345.0,2002.0,51.333333333333336,2505.0
Chhattisgarh,Raipur,492011,2025.0,16.0,1.0,0.0,17.0,16.0,125.0,141.0,425.0,946.0,1371.0,80.6470588235294,1529.0
Chhattisgarh,Raipur,492012,2025.0,25.0,2.0,0.0,27.0,8.0,81.0,89.0,137.0,312.0,449.0,16.62962962962963,565.0
Chhattisgarh,Raipur,492013,2025.0,97.0,14.0,0.0,111.0,837.0,5851.0,6688.0,2265.0,4336.0,6601.0,59.468468468468465,13400.0
Chhattisgarh,Raipur,492014,2025.0,44.0,8.0,0.0,52.0,127.0,1261.0,1388.0,511.0,1078.0,1589.0,30.557692307692307,3029.0
Chhattisgarh,Raipur,492015,2025.0,101.0,19.0,0.0,120.0,564.0,4245.0,4809.0,1588.0,4741.0,6329.0,52.74166666666667,11258.0
Chhattisgarh,Raipur,492099,2025.0,79.0,18.0,1.0,98.0,420.0,2638.0,3058.0,1353.0,2601.0,3954.0,40.3469387755102,7110.0
Chhattisgarh,Raipur,492101,2025.0,96.0,7.0,0.0,103.0,376.0,3643.0,4019.0,1085.0,3700.0,4785.0,46.45631067961165,8907.0
Chhattisgarh,Raipur,492109,2025.0,4.0,0.0,0.0,4.0,8.0,82.0,90.0,74.0,350.0,424.0,106.0,518.0
Chhattisgarh,Raipur,493101,2025.0,1.0,0.0,0.0,1.0,1.0,14.0,15.0,9.0,24.0,33.0,33.0,49.0
Chhattisgarh,Raipur,493111,2025.0,78.0,11.0,0.0,89.0,522.0,3795.0,4317.0,1894.0,6504.0,8398.0,94.35955056179775,12804.0
Chhattisgarh,Raipur,493113,2025.0,8.0,0.0,0.0,8.0,7.0,87.0,94.0,70.0,132.0,202.0,25.25,304.0
Chhattisgarh,Raipur,493114,2025.0,64.0,16.0,0.0,80.0,105.0,1929.0,2034.0,1146.0,2469.0,3615.0,45.1875,5729.0
Chhattisgarh,Raipur,493116,2025.0,38.0,9.0,0.0,47.0,354.0,3943.0,4297.0,1453.0,8163.0,9616.0,204.59574468085106,13960.0
Chhattisgarh,Raipur,493118,2025.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,4.0,4.0,8.0
Chhattisgarh,Raipur,493195,2025.0,6.0,0.0,0.0,6.0,20.0,383.0,403.0,221.0,371.0,592.0,98.66666666666667,1001.0
Chhattisgarh,Raipur,493196,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
Chhattisgarh,Raipur,493221,2025.0,135.0,20.0,0.0,155.0,1327.0,9170.0,10497.0,2798.0,6823.0,9621.0,62.07096774193548,20273.0
Chhattisgarh,Raipur,493225,2025.0,504.0,30.0,11.0,545.0,1013.0,16814.0,17827.0,3027.0,10090.0,13117.0,24.06788990825688,31489.0
Chhattisgarh,Raipur,493331,2025.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0
Chhattisgarh,Raipur,493332,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
Chhattisgarh,Raipur,493441,2025.0,148.0,11.0,0.0,159.0,925.0,10719.0,11644.0,2510.0,8291.0,10801.0,67.93081761006289,22604.0
Chhattisgarh,Raipur,493445,2025.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,4.0,27.0,31.0,31.0,67.0
Chhattisgarh,Raipur,493526,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
Chhattisgarh,Raipur,493661,2025.0,169.0,11.0,0.0,180.0,168.0,3454.0,3622.0,3110.0,10609.0,13719.0,76.21666666666667,17521.0
Chhattisgarh,Raipur,493881,2025.0,17.0,1.0,0.0,18.0,34.0,719.0,753.0,338.0,1204.0,1542.0,85.66666666666667,2313.0
Chhattisgarh,Raipur,493885,2025.0,41.0,2.0,0.0,43.0,38.0,606.0,644.0,861.0,2553.0,3414.0,79.3953488372093,4101.0
Chhattisgarh,Raipur,493888,2025.0,1.0,1.0,0.0,2.0,3.0,29.0,32.0,104.0,268.0,372.0,186.0,406.0
Chhattisgarh,Raipur,493889,2025.0,12.0,1.0,0.0,13.0,24.0,288.0,312.0,233.0,576.0,809.0,62.23076923076923,1134.0
Chhattisgarh,Raipur,493890,2025.0,2.0,1.0,0.0,3.0,2.0,62.0,64.0,35.0,147.0,182.0,60.666666666666664,249.0
Chhattisgarh,Raipur,493992,2025.0,7.0,0.0,0.0,7.0,5.0,199.0,204.0,144.0,326.0,470.0,67.14285714285714,681.0
Chhattisgarh,Raipur,493996,2025.0,4.0,0.0,0.0,4.0,1.0,187.0,188.0,164.0,855.0,1019.0,254.75,1211.0
Chhattisgarh,Rajnandgaon,491226,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Chhattisgarh,Rajnandgaon,491229,2025.0,31.0,8.0,0.0,39.0,200.0,2554.0,2754.0,2723.0,7741.0,10464.0,268.3076923076923,13257.0
Chhattisgarh,Rajnandgaon,491331,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
Chhattisgarh,Rajnandgaon,491336,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
Chhattisgarh,Rajnandgaon,491441,2025.0,357.0,25.0,2.0,384.0,1786.0,20740.0,22526.0,7617.0,14895.0,22512.0,58.625,45422.0
Chhattisgarh,Rajnandgaon,491444,2025.0,88.0,16.0,0.0,104.0,404.0,7261.0,7665.0,2957.0,5780.0,8737.0,84.00961538461539,16506.0
Chhattisgarh,Rajnandgaon,491445,2025.0,150.0,11.0,0.0,161.0,1074.0,12100.0,13174.0,3489.0,11812.0,15301.0,95.03726708074534,28636.0
Chhattisgarh,Rajnandgaon,491557,2025.0,68.0,12.0,0.0,80.0,114.0,1161.0,1275.0,1880.0,6937.0,8817.0,110.2125,10172.0
Chhattisgarh,Rajnandgaon,491558,2025.0,79.0,13.0,0.0,92.0,871.0,13285.0,14156.0,1878.0,5142.0,7020.0,76.30434782608695,21268.0
Chhattisgarh,Rajnandgaon,491661,2025.0,109.0,8.0,0.0,117.0,625.0,7902.0,8527.0,2084.0,5993.0,8077.0,69.03418803418803,16721.0
Chhattisgarh,Rajnandgaon,491665,2025.0,32.0,7.0,0.0,39.0,170.0,1352.0,1522.0,1363.0,2905.0,4268.0,109.43589743589743,5829.0
Chhattisgarh,Rajnandgaon,491666,2025.0,24.0,2.0,0.0,26.0,226.0,3178.0,3404.0,1738.0,3160.0,4898.0,188.3846153846154,8328.0
Chhattisgarh,Rajnandgaon,491668,2025.0,36.0,9.0,0.0,45.0,193.0,2739.0,2932.0,1582.0,3156.0,4738.0,105.28888888888889,7715.0
Chhattisgarh,Rajnandgaon,491881,2025.0,77.0,14.0,0.0,91.0,159.0,3560.0,3719.0,3334.0,7631.0,10965.0,120.49450549450549,14775.0
Chhattisgarh,Rajnandgaon,491885,2025.0,25.0,2.0,0.0,27.0,347.0,6674.0,7021.0,1899.0,4263.0,6162.0,228.22222222222223,13210.0
Chhattisgarh,Rajnandgaon,491888,2025.0,47.0,7.0,0.0,54.0,1402.0,24780.0,26182.0,2483.0,5272.0,7755.0,143.61111111111111,33991.0
Chhattisgarh,Sakti,495661,2025.0,7.0,6.0,0.0,13.0,58.0,511.0,569.0,58.0,256.0,314.0,24.153846153846153,896.0
Chhattisgarh,Sakti,495687,2025.0,0.0,0.0,0.0,0.0,15.0,113.0,128.0,1.0,13.0,14.0,14.0,142.0
Chhattisgarh,Sakti,495688,2025.0,23.0,5.0,0.0,28.0,108.0,863.0,971.0,96.0,631.0,727.0,25.964285714285715,1726.0
Chhattisgarh,Sakti,495689,2025.0,3.0,0.0,1.0,4.0,37.0,420.0,457.0,13.0,92.0,105.0,26.25,566.0
Chhattisgarh,Sakti,495690,2025.0,26.0,7.0,1.0,34.0,60.0,758.0,818.0,120.0,698.0,818.0,24.058823529411764,1670.0
Chhattisgarh,Sakti,495691,2025.0,29.0,6.0,0.0,35.0,82.0,733.0,815.0,154.0,874.0,1028.0,29.37142857142857,1878.0
Chhattisgarh,Sakti,495692,2025.0,20.0,4.0,0.0,24.0,51.0,550.0,601.0,58.0,296.0,354.0,14.75,979.0
Chhattisgarh,Sakti,495695,2025.0,17.0,2.0,0.0,19.0,35.0,336.0,371.0,27.0,146.0,173.0,9.105263157894736,563.0
Chhattisgarh,Sarangarh-Bilaigarh,493222,2025.0,4.0,4.0,0.0,8.0,15.0,261.0,276.0,6.0,42.0,48.0,6.0,332.0
Chhattisgarh,Sarangarh-Bilaigarh,493338,2025.0,9.0,2.0,1.0,12.0,29.0,444.0,473.0,9.0,86.0,95.0,7.916666666666667,580.0
Chhattisgarh,Sarangarh-Bilaigarh,493559,2025.0,2.0,1.0,0.0,3.0,90.0,675.0,765.0,21.0,193.0,214.0,71.33333333333333,982.0
Chhattisgarh,Sarangarh-Bilaigarh,496445,2025.0,1.0,0.0,0.0,1.0,22.0,879.0,901.0,4.0,67.0,71.0,71.0,973.0
Chhattisgarh,Sarangarh-Bilaigarh,496450,2025.0,4.0,0.0,0.0,4.0,38.0,485.0,523.0,5.0,65.0,70.0,17.5,597.0
Chhattisgarh,Sarangarh-Bilaigarh,496551,2025.0,3.0,1.0,0.0,4.0,11.0,253.0,264.0,1.0,14.0,15.0,3.75,283.0
Chhattisgarh,Sarangarh-Bilaigarh,496554,2025.0,1.0,0.0,0.0,1.0,1.0,119.0,120.0,0.0,6.0,6.0,6.0,127.0
Chhattisgarh,Sukma,494111,2025.0,56.0,44.0,1.0,101.0,253.0,1646.0,1899.0,4354.0,6054.0,10408.0,103.04950495049505,12408.0
Chhattisgarh,Sukma,494114,2025.0,74.0,112.0,19.0,205.0,212.0,857.0,1069.0,1741.0,1530.0,3271.0,15.95609756097561,4545.0
Chhattisgarh,Sukma,494115,2025.0,19.0,19.0,0.0,38.0,103.0,720.0,823.0,1592.0,2404.0,3996.0,105.15789473684211,4857.0
Chhattisgarh,Sukma,494122,2025.0,584.0,250.0,87.0,921.0,245.0,2252.0,2497.0,2217.0,2739.0,4956.0,5.381107491856677,8374.0
Chhattisgarh,Surajpur,497001,2025.0,52.0,16.0,0.0,68.0,180.0,2505.0,2685.0,1211.0,3755.0,4966.0,73.02941176470588,7719.0
Chhattisgarh,Surajpur,497116,2025.0,4.0,4.0,0.0,8.0,23.0,118.0,141.0,147.0,443.0,590.0,73.75,739.0
Chhattisgarh,Surajpur,497220,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Chhattisgarh,Surajpur,497223,2025.0,127.0,42.0,0.0,169.0,532.0,4189.0,4721.0,2207.0,4346.0,6553.0,38.77514792899408,11443.0
Chhattisgarh,Surajpur,497225,2025.0,32.0,8.0,0.0,40.0,28.0,510.0,538.0,793.0,1770.0,2563.0,64.075,3141.0
Chhattisgarh,Surajpur,497226,2025.0,65.0,12.0,0.0,77.0,396.0,3710.0,4106.0,1306.0,3466.0,4772.0,61.97402597402598,8955.0
Chhattisgarh,Surajpur,497229,2025.0,84.0,21.0,0.0,105.0,196.0,2810.0,3006.0,1726.0,4509.0,6235.0,59.38095238095238,9346.0
Chhattisgarh,Surajpur,497231,2025.0,111.0,25.0,1.0,137.0,109.0,2392.0,2501.0,1610.0,3757.0,5367.0,39.175182481751825,8005.0
Chhattisgarh,Surajpur,497235,2025.0,72.0,24.0,1.0,97.0,230.0,2657.0,2887.0,1473.0,5038.0,6511.0,67.12371134020619,9495.0
Chhattisgarh,Surajpur,497331,2025.0,11.0,3.0,0.0,14.0,14.0,287.0,301.0,250.0,848.0,1098.0,78.42857142857143,1413.0
Chhattisgarh,Surajpur,497333,2025.0,108.0,32.0,1.0,141.0,243.0,3796.0,4039.0,2436.0,9123.0,11559.0,81.97872340425532,15739.0
Chhattisgarh,Surajpur,497559,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0
Chhattisgarh,Surguja,496223,2025.0,0.0,0.0,0.0,0.0,7.0,69.0,76.0,68.0,17.0,85.0,85.0,161.0
Chhattisgarh,Surguja,497001,2025.0,244.0,39.0,1.0,284.0,2602.0,25330.0,27932.0,5089.0,13324.0,18413.0,64.83450704225352,46629.0
Chhattisgarh,Surguja,497101,2025.0,130.0,27.0,0.0,157.0,1554.0,16152.0,17706.0,3082.0,6275.0,9357.0,59.59872611464968,27220.0
Chhattisgarh,Surguja,497111,2025.0,106.0,41.0,0.0,147.0,677.0,9433.0,10110.0,2432.0,3944.0,6376.0,43.374149659863946,16633.0
Chhattisgarh,Surguja,497114,2025.0,36.0,7.0,0.0,43.0,272.0,3445.0,3717.0,796.0,1320.0,2116.0,49.2093023255814,5876.0
Chhattisgarh,Surguja,497116,2025.0,192.0,35.0,0.0,227.0,1137.0,13355.0,14492.0,3116.0,7135.0,10251.0,45.158590308370044,24970.0
Chhattisgarh,Surguja,497118,2025.0,28.0,11.0,0.0,39.0,226.0,1909.0,2135.0,781.0,2557.0,3338.0,85.58974358974359,5512.0
Chhattisgarh,Surguja,497119,2025.0,24.0,11.0,0.0,35.0,22.0,359.0,381.0,237.0,695.0,932.0,26.62857142857143,1348.0
Chhattisgarh,Surguja,497220,2025.0,83.0,34.0,0.0,117.0,87.0,2695.0,2782.0,1451.0,4956.0,6407.0,54.76068376068376,9306.0
Chhattisgarh,Surguja,497223,2025.0,1.0,0.0,0.0,1.0,0.0,37.0,37.0,4.0,6.0,10.0,10.0,48.0
Chhattisgarh,Surguja,497224,2025.0,12.0,9.0,0.0,21.0,43.0,303.0,346.0,194.0,721.0,915.0,43.57142857142857,1282.0
Chhattisgarh,Surguja,497225,2025.0,24.0,7.0,0.0,31.0,14.0,402.0,416.0,271.0,782.0,1053.0,33.96774193548387,1500.0
Chhattisgarh,Surguja,497226,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Chhattisgarh,Surguja,497229,2025.0,1.0,0.0,0.0,1.0,0.0,14.0,14.0,7.0,19.0,26.0,26.0,41.0
Chhattisgarh,Surguja,497333,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0
Chhattisgarh,Uttar Bastar Kanker,491335,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Chhattisgarh,Uttar Bastar Kanker,494224,2025.0,0.0,2.0,0.0,2.0,0.0,36.0,36.0,7.0,50.0,57.0,28.5,95.0
Chhattisgarh,Uttar Bastar Kanker,494230,2025.0,11.0,4.0,0.0,15.0,62.0,299.0,361.0,347.0,817.0,1164.0,77.6,1540.0
Chhattisgarh,Uttar Bastar Kanker,494333,2025.0,5.0,0.0,0.0,5.0,28.0,287.0,315.0,212.0,959.0,1171.0,234.2,1491.0
Chhattisgarh,Uttar Bastar Kanker,494334,2025.0,29.0,4.0,0.0,33.0,145.0,1434.0,1579.0,1200.0,3752.0,4952.0,150.06060606060606,6564.0
Chhattisgarh,Uttar Bastar Kanker,494335,2025.0,3.0,1.0,0.0,4.0,18.0,105.0,123.0,188.0,1462.0,1650.0,412.5,1777.0
Chhattisgarh,Uttar Bastar Kanker,494336,2025.0,2.0,0.0,0.0,2.0,42.0,339.0,381.0,291.0,916.0,1207.0,603.5,1590.0
Chhattisgarh,Uttar Bastar Kanker,494337,2025.0,10.0,0.0,0.0,10.0,48.0,482.0,530.0,481.0,2874.0,3355.0,335.5,3895.0
Chhattisgarh,Uttar Bastar Kanker,494635,2025.0,17.0,2.0,0.0,19.0,29.0,200.0,229.0,166.0,546.0,712.0,37.473684210526315,960.0
Chhattisgarh,Uttar Bastar Kanker,494661,2025.0,1.0,1.0,0.0,2.0,2.0,24.0,26.0,25.0,70.0,95.0,47.5,123.0
Chhattisgarh,Uttar Bastar Kanker,494665,2025.0,19.0,12.0,0.0,31.0,48.0,417.0,465.0,242.0,1055.0,1297.0,41.83870967741935,1793.0
Chhattisgarh,Uttar Bastar Kanker,494669,2025.0,24.0,5.0,0.0,29.0,62.0,803.0,865.0,764.0,2514.0,3278.0,113.03448275862068,4172.0
Chhattisgarh,Uttar Bastar Kanker,494670,2025.0,14.0,2.0,0.0,16.0,19.0,469.0,488.0,255.0,1461.0,1716.0,107.25,2220.0
Chhattisgarh,Uttar Bastar Kanker,494771,2025.0,35.0,4.0,0.0,39.0,9.0,469.0,478.0,265.0,955.0,1220.0,31.28205128205128,1737.0
Chhattisgarh,Uttar Bastar Kanker,494776,2025.0,7.0,1.0,0.0,8.0,14.0,256.0,270.0,114.0,813.0,927.0,115.875,1205.0
Chhattisgarh,Uttar Bastar Kanker,494777,2025.0,2.0,2.0,0.0,4.0,0.0,85.0,85.0,11.0,59.0,70.0,17.5,159.0
Chhattisgarh,Uttar Bastar Kanker,496001,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
Chhattisgarh,Uttar Bastar Kanker,496118,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0
Dadra And Nagar Haveli,Dadra & Nagar Haveli,396193,2025.0,0.0,0.0,0.0,0.0,4.0,13.0,17.0,2.0,5.0,7.0,7.0,24.0
Dadra And Nagar Haveli,Dadra & Nagar Haveli,396230,2025.0,9.0,2.0,0.0,11.0,7.0,78.0,85.0,51.0,337.0,388.0,35.27272727272727,484.0
Dadra And Nagar Haveli,Dadra & Nagar Haveli,396235,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Dadra And Nagar Haveli,Dadra & Nagar Haveli,396240,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Dadra And Nagar Haveli,Dadra and Nagar Haveli,396193,2025.0,5.0,1.0,0.0,6.0,40.0,80.0,120.0,403.0,366.0,769.0,128.16666666666666,895.0
Dadra And Nagar Haveli,Dadra and Nagar Haveli,396230,2025.0,183.0,16.0,1.0,200.0,561.0,2495.0,3056.0,6283.0,10462.0,16745.0,83.725,20001.0
Dadra And Nagar Haveli,Dadra and Nagar Haveli,396235,2025.0,13.0,2.0,1.0,16.0,28.0,156.0,184.0,573.0,1040.0,1613.0,100.8125,1813.0
Dadra And Nagar Haveli,Dadra and Nagar Haveli,396240,2025.0,26.0,3.0,0.0,29.0,83.0,155.0,238.0,1007.0,1562.0,2569.0,88.58620689655173,2836.0
Dadra And Nagar Haveli And Daman And Diu,Dadra and Nagar Haveli,396193,2025.0,0.0,2.0,0.0,2.0,2.0,25.0,27.0,2.0,3.0,5.0,2.5,34.0
Dadra And Nagar Haveli And Daman And Diu,Dadra and Nagar Haveli,396230,2025.0,19.0,4.0,1.0,24.0,55.0,615.0,670.0,471.0,1259.0,1730.0,72.08333333333333,2424.0
Dadra And Nagar Haveli And Daman And Diu,Dadra and Nagar Haveli,396235,2025.0,0.0,0.0,1.0,1.0,4.0,37.0,41.0,13.0,38.0,51.0,51.0,93.0
Dadra And Nagar Haveli And Daman And Diu,Dadra and Nagar Haveli,396240,2025.0,1.0,1.0,0.0,2.0,0.0,33.0,33.0,1.0,6.0,7.0,3.5,42.0
Dadra And Nagar Haveli And Daman And Diu,Daman,396210,2025.0,9.0,2.0,1.0,12.0,56.0,928.0,984.0,180.0,288.0,468.0,39.0,1464.0
Dadra And Nagar Haveli And Daman And Diu,Daman,396215,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Dadra And Nagar Haveli And Daman And Diu,Daman,396220,2025.0,3.0,0.0,0.0,3.0,5.0,41.0,46.0,1.0,3.0,4.0,1.3333333333333333,53.0
Dadra And Nagar Haveli And Daman And Diu,Diu,362520,2025.0,1.0,4.0,2.0,7.0,14.0,58.0,72.0,3.0,0.0,3.0,0.42857142857142855,82.0
Dadra And Nagar Haveli And Daman And Diu,Diu,362540,2025.0,2.0,0.0,0.0,2.0,1.0,28.0,29.0,1.0,1.0,2.0,1.0,33.0
Dadra And Nagar Haveli And Daman And Diu,Diu,362570,2025.0,2.0,0.0,0.0,2.0,24.0,123.0,147.0,4.0,10.0,14.0,7.0,163.0
Daman And Diu,Daman,396210,2025.0,8.0,3.0,0.0,11.0,81.0,570.0,651.0,1691.0,1690.0,3381.0,307.3636363636364,4043.0
Daman And Diu,Daman,396215,2025.0,1.0,2.0,0.0,3.0,4.0,28.0,32.0,107.0,118.0,225.0,75.0,260.0
Daman And Diu,Daman,396220,2025.0,2.0,0.0,0.0,2.0,5.0,76.0,81.0,358.0,337.0,695.0,347.5,778.0
Daman And Diu,Diu,362520,2025.0,2.0,0.0,0.0,2.0,12.0,69.0,81.0,267.0,160.0,427.0,213.5,510.0
Daman And Diu,Diu,362540,2025.0,4.0,0.0,0.0,4.0,9.0,57.0,66.0,406.0,230.0,636.0,159.0,706.0
Daman And Diu,Diu,362570,2025.0,15.0,1.0,0.0,16.0,11.0,112.0,123.0,846.0,861.0,1707.0,106.6875,1846.0
Delhi,Central Delhi,110001,2025.0,6.0,2.0,1.0,9.0,2.0,94.0,96.0,15.0,154.0,169.0,18.77777777777778,274.0
Delhi,Central Delhi,110002,2025.0,64.0,23.0,0.0,87.0,222.0,2159.0,2381.0,2322.0,2977.0,5299.0,60.9080459770115,7767.0
Delhi,Central Delhi,110003,2025.0,171.0,88.0,33.0,292.0,150.0,1306.0,1456.0,2218.0,2476.0,4694.0,16.075342465753426,6442.0
Delhi,Central Delhi,110004,2025.0,3.0,0.0,0.0,3.0,4.0,22.0,26.0,41.0,9.0,50.0,16.666666666666668,79.0
Delhi,Central Delhi,110005,2025.0,427.0,164.0,32.0,623.0,689.0,8472.0,9161.0,3886.0,5693.0,9579.0,15.375601926163723,19363.0
Delhi,Central Delhi,110007,2025.0,285.0,89.0,14.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0
Delhi,Central Delhi,110008,2025.0,136.0,41.0,2.0,179.0,1822.0,16880.0,18702.0,5394.0,7103.0,12497.0,69.81564245810056,31378.0
Delhi,Central Delhi,110011,2025.0,2.0,0.0,0.0,2.0,3.0,24.0,27.0,131.0,279.0,410.0,205.0,439.0
Delhi,Central Delhi,110012,2025.0,37.0,10.0,4.0,51.0,281.0,2544.0,2825.0,2098.0,3243.0,5341.0,104.72549019607843,8217.0
Delhi,Central Delhi,110054,2025.0,103.0,33.0,10.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0
Delhi,Central Delhi,110055,2025.0,414.0,234.0,24.0,672.0,387.0,3817.0,4204.0,3107.0,3531.0,6638.0,9.87797619047619,11514.0
Delhi,Central Delhi,110060,2025.0,16.0,3.0,0.0,19.0,21.0,375.0,396.0,256.0,405.0,661.0,34.78947368421053,1076.0
Delhi,Central Delhi,110069,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
Delhi,East Delhi,110031,2025.0,113.0,51.0,1.0,165.0,2884.0,14915.0,17799.0,4586.0,6436.0,11022.0,66.8,28986.0
Delhi,East Delhi,110032,2025.0,81.0,6.0,0.0,87.0,17.0,596.0,613.0,314.0,5683.0,5997.0,68.93103448275862,6697.0
Delhi,East Delhi,110051,2025.0,308.0,101.0,19.0,428.0,1661.0,14705.0,16366.0,4295.0,5383.0,9678.0,22.61214953271028,26472.0
Delhi,East Delhi,110053,2025.0,7.0,6.0,0.0,13.0,49.0,349.0,398.0,899.0,779.0,1678.0,129.07692307692307,2089.0
Delhi,East Delhi,110091,2025.0,1104.0,383.0,27.0,1514.0,4318.0,34192.0,38510.0,9253.0,12042.0,21295.0,14.065389696169088,61319.0
Delhi,East Delhi,110092,2025.0,2622.0,1012.0,123.0,3757.0,7463.0,50669.0,58132.0,10969.0,13448.0,24417.0,6.4990684056428005,86306.0
Delhi,East Delhi,110093,2025.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,2.0,2.0,2.0,8.0
Delhi,East Delhi,110094,2025.0,2.0,1.0,0.0,3.0,0.0,23.0,23.0,1.0,28.0,29.0,9.666666666666666,55.0
Delhi,East Delhi,110095,2025.0,531.0,94.0,12.0,637.0,355.0,2442.0,2797.0,5368.0,7954.0,13322.0,20.91365777080063,16756.0
